station_origin,station_destination,flows,population,jobs,distance
Brixton,Wood Lane,1,23381,1578,13688.774632502518
Brixton,Woodford,1,23381,706,22868.886584642587
Brixton,Woodside Park,2,23381,745,21603.270512749656
Brockley,Anerley,8,2322,173,6274.781800683855
Brockley,Battersea Park,0,2322,0,13201.505584867884
Brockley,Caledonian Road & Barnsbury,5,2322,1668,13771.358397497508
Brockley,Camden Road,5,2322,3784,15535.909859270114
Brockley,Canada Water,1074,2322,20443,3860.2736645364857
Brockley,Canonbury,8,2322,846,11976.662723667376
Brockley,Clapham High Street,10,2322,1296,11411.083296518078
Brockley,Clapham Junction,1,2322,4969,14909.437272196219
Brockley,Crystal Palace,35,2322,499,6387.239826426347
Brockley,Dalston Junction,48,2322,1289,10612.813118588638
Brockley,Denmark Hill,2,2322,2612,8169.121377092978
Brockley,Forest Hill,33,2322,608,2992.3439751995297
Brockley,Gospel Oak,3,2322,2025,17525.283325284658
Brockley,Gunnersbury,0,2322,4775,20981.04196325326
Brockley,Hackney Central,1,2322,2440,14447.566238287376
Brockley,Hackney Wick,3,2322,1263,13186.441620552267
Brockley,Haggerston,26,2322,1184,9804.802622478022
Brockley,Hampstead Heath,2,2322,2792,18463.82842785613
Brockley,Highbury & Islington,148,2322,25385,12957.7689565966
Brockley,Homerton,3,2322,1998,14529.773697300763
Brockley,Honor Oak Park,5,2322,341,1734.2942674890903
Brockley,Hoxton,54,2322,2181,8970.22104335398
Brockley,Imperial Wharf,0,2322,2049,17025.586104633345
Brockley,Kensington,0,2322,2252,16427.71091654381
Brockley,Kentish Town West,0,2322,1128,16434.140839595475
Brockley,Kew Gardens,0,2322,792,22761.264441604886
Brockley,New Cross,0,2322,1027,5627.7157591895975
Brockley,New Cross Gate,15,2322,1340,1229.0484899067212
Brockley,Norwood Junction,28,2322,406,8073.251701743403
Brockley,Peckham Rye,8,2322,1070,6833.5344453459375
Brockley,Penge West,7,2322,150,5592.680589657028
Brockley,Queens Road Peckham,0,2322,747,5702.9741484941605
Brockley,Rotherhithe,3,2322,321,4295.521871410319
Brockley,Shadwell,70,2322,7447,5604.845308308231
Brockley,Shoreditch High Street,277,2322,7558,7894.976711677258
Brockley,Surrey Quays,3,2322,1005,3310.7670203764837
Brockley,Sydenham,25,2322,515,4407.4223396057705
Brockley,Wandsworth Road,3,2322,498,12033.039974628264
Brockley,Wapping,20,2322,1066,4746.07469931978
Brockley,West Brompton,0,2322,5859,15448.421411553936
Brockley,West Croydon,88,2322,2048,11008.836360687328
Brockley,Whitechapel,301,2322,17633,6699.179306865287
Brockley,Willesden Junction,0,2322,4165,20808.099998389745
Bromley-by-Bow,Acton Town,2,2555,2202,21892.18925029079
Bromley-by-Bow,Aldgate East,120,2555,7932,4706.3934831944825
Bromley-by-Bow,Angel,12,2555,8103,8480.453340695854
Bromley-by-Bow,Archway,1,2555,2193,14430.431490676614
Bromley-by-Bow,Arnos Grove,0,2555,748,19287.23127854574
Bromley-by-Bow,Arsenal,0,2555,315,12449.125648800235
Bromley-by-Bow,Baker Street,15,2555,14973,11621.402433959121
Bromley-by-Bow,Balham,2,2555,3814,15666.427369209716
Bromley-by-Bow,Bank and Monument,109,2555,78549,6385.330990429066
Bromley-by-Bow,Barbican,42,2555,9134,6813.595942182923
Bromley-by-Bow,Barking,64,2555,7004,7185.758217548884
Bromley-by-Bow,Barkingside,1,2555,262,14474.886622652395
Bromley-by-Bow,Barons Court,5,2555,2956,16621.73597021446
Bromley-by-Bow,Becontree,10,2555,456,10480.194058414832
Bromley-by-Bow,Belsize Park,1,2555,2255,13426.247952229134
Bromley-by-Bow,Bermondsey,5,2555,3172,7571.480698417813
Bromley-by-Bow,Bethnal Green,26,2555,4660,3626.079148989089
Bromley-by-Bow,Blackfriars,68,2555,10849,7623.067384074135
Bromley-by-Bow,Blackhorse Road,0,2555,2955,13158.82339216776
Bromley-by-Bow,Bond Street,37,2555,20967,11121.118247389919
Bromley-by-Bow,Borough,2,2555,3254,7786.623276292539
Bromley-by-Bow,Bounds Green,0,2555,778,17932.983851783134
Bromley-by-Bow,Bow Road,24,2555,1193,1008.7650081570503
Bromley-by-Bow,Brixton,5,2555,5084,13233.175860773974
Bromley-by-Bow,Buckhurst Hill,1,2555,228,13700.521597081435
Bromley-by-Bow,Burnt Oak,0,2555,649,23097.524155769883
Bromley-by-Bow,Caledonian Road,0,2555,1803,11167.120911675704
Bromley-by-Bow,Camden Town,9,2555,6348,11394.39167702282
Bromley-by-Bow,Canada Water,6,2555,20443,6581.979061048917
Bromley-by-Bow,Canary Wharf,8,2555,58772,5764.814301237152
Bromley-by-Bow,Canning Town,12,2555,15428,2907.283544850854
Bromley-by-Bow,Cannon Street,39,2555,4698,6714.638673437389
Bromley-by-Bow,Canons Park,1,2555,526,28278.219625996055
Bromley-by-Bow,Chalk Farm,1,2555,1329,12388.157553896266
Bromley-by-Bow,Chancery Lane,47,2555,15391,8329.980488144172
Bromley-by-Bow,Charing Cross,1,2555,7016,9509.997282887762
Bromley-by-Bow,Chigwell,0,2555,148,14947.996231085406
Bromley-by-Bow,Chiswick Park,1,2555,1517,20620.03345228418
Bromley-by-Bow,Clapham Common,3,2555,2020,13241.508232528853
Bromley-by-Bow,Clapham North,0,2555,1238,12598.754164919173
Bromley-by-Bow,Clapham South,0,2555,1513,14493.81519637222
Bromley-by-Bow,Colindale,1,2555,2081,21791.12439973678
Bromley-by-Bow,Colliers Wood,0,2555,865,18996.861057200975
Bromley-by-Bow,Covent Garden,1,2555,4355,9528.379762970737
Bromley-by-Bow,Dagenham East,5,2555,649,13187.5760555728
Bromley-by-Bow,Dagenham Heathway,15,2555,1108,11908.370669588236
Bromley-by-Bow,Debden,1,2555,865,17588.073982539707
Bromley-by-Bow,Ealing Broadway,4,2555,4846,23997.404693085104
Bromley-by-Bow,Ealing Common,0,2555,915,22918.801584858382
Bromley-by-Bow,Earl's Court,9,2555,6613,15116.963351174618
Bromley-by-Bow,East Acton,2,2555,1505,19388.567093071015
Bromley-by-Bow,East Finchley,0,2555,1253,17769.631265101223
Bromley-by-Bow,East Ham,57,2555,2062,4763.474564802608
Bromley-by-Bow,East Putney,1,2555,1877,19382.398501695076
Bromley-by-Bow,Eastcote,0,2555,364,31303.43300594831
Bromley-by-Bow,Edgware,0,2555,772,24615.638635024316
Bromley-by-Bow,Edgware Road,11,2555,6868,12656.221291350043
Bromley-by-Bow,Elephant & Castle,6,2555,6427,8607.742768062137
Bromley-by-Bow,Elm Park,4,2555,269,15483.366204101341
Bromley-by-Bow,Embankment,47,2555,10220,9169.671452064502
Bromley-by-Bow,Epping,1,2555,498,23535.461274724184
Bromley-by-Bow,Euston,5,2555,16800,10020.815576040271
Bromley-by-Bow,Euston Square,37,2555,8093,10171.927390732333
Bromley-by-Bow,Fairlop,0,2555,182,15643.592678811649
Bromley-by-Bow,Farringdon,85,2555,25592,7274.498411770813
Bromley-by-Bow,Finchley Central,3,2555,1921,20140.17022763791
Bromley-by-Bow,Finchley Road,1,2555,3417,15155.987515103212
Bromley-by-Bow,Finsbury Park,2,2555,6769,12058.983177953653
Bromley-by-Bow,Fulham Broadway,3,2555,4200,16627.0934565028
Bromley-by-Bow,Gants Hill,4,2555,601,10986.598032651344
Bromley-by-Bow,Gloucester Road,10,2555,5194,14206.86132074336
Bromley-by-Bow,Golders Green,0,2555,1871,16989.92037122323
Bromley-by-Bow,Goldhawk Road,0,2555,370,18336.368754275496
Bromley-by-Bow,Goodge Street,5,2555,6457,10336.964533810888
Bromley-by-Bow,Great Portland Street,19,2555,6936,10791.874259895809
Bromley-by-Bow,Green Park,14,2555,26754,10859.40526874726
Bromley-by-Bow,Greenford,2,2555,1157,26849.64423270902
Bromley-by-Bow,Gunnersbury,6,2555,4775,21216.963126346247
Bromley-by-Bow,Hainault,0,2555,356,16522.25709934122
Bromley-by-Bow,Hammersmith,21,2555,18250,17515.55386930131
Bromley-by-Bow,Hampstead,1,2555,2010,14604.234903044808
Bromley-by-Bow,Hanger Lane,3,2555,1493,23023.348584921234
Bromley-by-Bow,Harlesden,0,2555,1668,19774.057273623468
Bromley-by-Bow,Harrow & Wealdstone,0,2555,1335,28438.574225832755
Bromley-by-Bow,Harrow-on-the-Hill,0,2555,3019,26878.189854453096
Bromley-by-Bow,Hatton Cross,0,2555,1219,33960.267497162866
Bromley-by-Bow,Heathrow Terminal 5,1,2555,975,38828.17869832689
Bromley-by-Bow,Heathrow Terminals 2 & 3,1,2555,2406,36372.94664316181
Bromley-by-Bow,Hendon Central,4,2555,1878,19638.62911019574
Bromley-by-Bow,High Barnet,0,2555,953,26393.173319076974
Bromley-by-Bow,High Street Kensington,5,2555,5427,15211.967075274893
Bromley-by-Bow,Highbury & Islington,0,2555,25385,10001.663068451428
Bromley-by-Bow,Highgate,0,2555,856,16020.62919653972
Bromley-by-Bow,Holborn,43,2555,22346,8895.455414940261
Bromley-by-Bow,Holland Park,4,2555,2063,15219.283609560482
Bromley-by-Bow,Holloway Road,2,2555,1696,11782.414105742753
Bromley-by-Bow,Hornchurch,3,2555,451,17027.733350944673
Bromley-by-Bow,Hounslow East,1,2555,843,28932.09116375661
Bromley-by-Bow,Hounslow West,1,2555,401,31156.835186979686
Bromley-by-Bow,Hyde Park Corner,0,2555,2410,11639.275396105591
Bromley-by-Bow,Kennington,1,2555,1161,9447.295042777949
Bromley-by-Bow,Kensal Green,0,2555,472,17277.619467863544
Bromley-by-Bow,Kentish Town,1,2555,3404,12672.322892664073
Bromley-by-Bow,Kew Gardens,0,2555,792,22997.185604697872
Bromley-by-Bow,Kilburn,0,2555,1953,16927.319254533726
Bromley-by-Bow,Kilburn Park,1,2555,823,16016.8184431496
Bromley-by-Bow,King's Cross St. Pancras,61,2555,33330,9132.47338870175
Bromley-by-Bow,Kingsbury,0,2555,1018,25338.961930902427
Bromley-by-Bow,Knightsbridge,7,2555,6821,12223.216729009024
Bromley-by-Bow,Ladbroke Grove,3,2555,2131,16157.43145679744
Bromley-by-Bow,Lambeth North,2,2555,1319,9501.909453266762
Bromley-by-Bow,Lancaster Gate,4,2555,1820,13023.121027821175
Bromley-by-Bow,Latimer Road,2,2555,1109,16816.99550401586
Bromley-by-Bow,Leicester Square,6,2555,8847,9893.901954848068
Bromley-by-Bow,Leyton,5,2555,1447,5017.079725244592
Bromley-by-Bow,Leytonstone,9,2555,1844,6680.945746679557
Bromley-by-Bow,Liverpool Street,153,2555,61122,5672.239774095765
Bromley-by-Bow,London Bridge,32,2555,29930,7272.042424646736
Bromley-by-Bow,Loughton,1,2555,655,15535.977184665768
Bromley-by-Bow,Maida Vale,2,2555,949,15165.046465346248
Bromley-by-Bow,Manor House,0,2555,1311,13175.108653601086
Bromley-by-Bow,Mansion House,42,2555,7815,6962.8138609143825
Bromley-by-Bow,Marble Arch,6,2555,6145,11804.542130130549
Bromley-by-Bow,Marylebone,2,2555,4250,12159.691765290701
Bromley-by-Bow,Mile End,28,2555,3759,1633.683396942162
Bromley-by-Bow,Moor Park,0,2555,550,36338.95504483616
Bromley-by-Bow,Moorgate,50,2555,24574,6106.3197930694805
Bromley-by-Bow,Morden,0,2555,1447,21608.529747115954
Bromley-by-Bow,Mornington Crescent,1,2555,2927,10804.191430141784
Bromley-by-Bow,Neasden,0,2555,732,20144.025289834153
Bromley-by-Bow,Newbury Park,1,2555,559,13344.351436949055
Bromley-by-Bow,North Acton,2,2555,3168,20569.073102985676
Bromley-by-Bow,North Greenwich,9,2555,6276,4707.169895996745
Bromley-by-Bow,Northolt,0,2555,663,28668.047976264676
Bromley-by-Bow,Northwick Park,0,2555,1713,25575.073623903576
Bromley-by-Bow,Northwood Hills,0,2555,488,32534.098885837262
Bromley-by-Bow,Notting Hill Gate,5,2555,5490,14519.564472821443
Bromley-by-Bow,Oakwood,0,2555,423,23132.009975220488
Bromley-by-Bow,Old Street,13,2555,15897,6959.826516463667
Bromley-by-Bow,Oval,1,2555,2544,10362.440363181617
Bromley-by-Bow,Oxford Circus,53,2555,44368,10566.787963234643
Bromley-by-Bow,Paddington,15,2555,20198,13444.835136511347
Bromley-by-Bow,Parsons Green,1,2555,2711,17329.424453832005
Bromley-by-Bow,Piccadilly Circus,9,2555,13641,10081.797933965128
Bromley-by-Bow,Pimlico,3,2555,5585,12516.451305213324
Bromley-by-Bow,Plaistow,20,2555,1049,2142.097897230976
Bromley-by-Bow,Preston Road,0,2555,411,23841.95744755256
Bromley-by-Bow,Putney Bridge,3,2555,2494,18323.863290478865
Bromley-by-Bow,Queen's Park,1,2555,2167,15893.020570133935
Bromley-by-Bow,Queensbury,0,2555,439,26584.947578297306
Bromley-by-Bow,Queensway,3,2555,1882,13881.25389510793
Bromley-by-Bow,Ravenscourt Park,4,2555,1895,18355.644206589073
Bromley-by-Bow,Redbridge,2,2555,198,9528.856636634417
Bromley-by-Bow,Regent's Park,1,2555,3364,11544.82171191585
Bromley-by-Bow,Richmond,3,2555,5397,25165.30584043635
Bromley-by-Bow,Royal Oak,2,2555,856,14382.117597019305
Bromley-by-Bow,Ruislip Manor,0,2555,408,32429.65072782864
Bromley-by-Bow,Russell Square,3,2555,5172,9601.876840697681
Bromley-by-Bow,Seven Sisters,0,2555,10191,10684.107774174034
Bromley-by-Bow,Shepherd's Bush,8,2555,9890,16130.944270232843
Bromley-by-Bow,Shepherd's Bush Market,0,2555,416,17897.08893251708
Bromley-by-Bow,Sloane Square,27,2555,8229,12282.33406214357
Bromley-by-Bow,Snaresbrook,1,2555,512,8339.154810341237
Bromley-by-Bow,South Ealing,0,2555,670,24020.090410632583
Bromley-by-Bow,South Kensington,27,2555,15325,13455.539687686352
Bromley-by-Bow,South Ruislip,0,2555,289,30991.98388327075
Bromley-by-Bow,South Wimbledon,1,2555,1361,20075.304188352326
Bromley-by-Bow,South Woodford,2,2555,766,9655.003173582088
Bromley-by-Bow,Southfields,0,2555,1351,21013.24588033318
Bromley-by-Bow,Southgate,0,2555,874,21266.380187403956
Bromley-by-Bow,Southwark,16,2555,10326,8370.373287754868
Bromley-by-Bow,St. James's Park,47,2555,13339,10339.31196351223
Bromley-by-Bow,St. John's Wood,3,2555,3982,13760.300246731013
Bromley-by-Bow,St. Paul's,25,2555,13446,7234.842916401814
Bromley-by-Bow,Stamford Brook,0,2555,784,19064.922646529176
Bromley-by-Bow,Stanmore,0,2555,983,29697.84314785716
Bromley-by-Bow,Stepney Green,32,2555,1879,2662.9303709495207
Bromley-by-Bow,Stockwell,1,2555,1623,11646.458383695384
Bromley-by-Bow,Stonebridge Park,1,2555,729,21268.996488855926
Bromley-by-Bow,Stratford,30,2555,55954,2885.7403273766968
Bromley-by-Bow,Swiss Cottage,1,2555,2598,14730.219492953263
Bromley-by-Bow,Temple,36,2555,6780,8375.096305159874
Bromley-by-Bow,Tooting Bec,0,2555,1239,16641.559995698826
Bromley-by-Bow,Tooting Broadway,2,2555,4506,17716.48332252019
Bromley-by-Bow,Tottenham Court Road,43,2555,19126,9692.501931961464
Bromley-by-Bow,Tower Hill,43,2555,8286,5545.616296187003
Bromley-by-Bow,Tufnell Park,0,2555,557,13436.906670039973
Bromley-by-Bow,Turnham Green,2,2555,1515,19669.676753794283
Bromley-by-Bow,Turnpike Lane,0,2555,992,15496.745387404246
Bromley-by-Bow,Upminster,3,2555,1132,19565.411159383788
Bromley-by-Bow,Upminster Bridge,2,2555,568,18254.66732521974
Bromley-by-Bow,Upney,10,2555,485,8553.050008470595
Bromley-by-Bow,Upton Park,45,2555,1642,3463.2082786341025
Bromley-by-Bow,Uxbridge,1,2555,4316,38163.02340320444
Bromley-by-Bow,Vauxhall,9,2555,16242,13153.296302983172
Bromley-by-Bow,Victoria,17,2555,33251,11116.599338180777
Bromley-by-Bow,Walthamstow Central,0,2555,5271,11599.834882266872
Bromley-by-Bow,Wanstead,0,2555,419,8348.451583097343
Bromley-by-Bow,Warren Street,4,2555,17309,10632.922422531603
Bromley-by-Bow,Warwick Avenue,0,2555,1174,14377.449144603355
Bromley-by-Bow,Waterloo,24,2555,23466,8928.231096649906
Bromley-by-Bow,Wembley Park,2,2555,5759,22422.245774432933
Bromley-by-Bow,West Acton,1,2555,488,22380.528654664162
Bromley-by-Bow,West Brompton,2,2555,5859,15684.342574646922
Bromley-by-Bow,West Ham,67,2555,5487,1212.2446110247656
Bromley-by-Bow,West Hampstead,2,2555,5856,15911.710696427082
Bromley-by-Bow,West Kensington,3,2555,1345,16061.012560383855
Bromley-by-Bow,West Ruislip,0,2555,194,34002.24340877549
Bromley-by-Bow,Westbourne Park,4,2555,1347,15351.50960922147
Bromley-by-Bow,Westminster,32,2555,15466,9778.573657153624
Bromley-by-Bow,White City,5,2555,5966,17431.42061694782
Bromley-by-Bow,Whitechapel,254,2555,17633,3743.073418720117
Bromley-by-Bow,Willesden Green,0,2555,830,18112.365345171416
Bromley-by-Bow,Wimbledon,10,2555,6295,24028.73482424689
Bromley-by-Bow,Wood Green,2,2555,2146,16427.5585415281
Bromley-by-Bow,Wood Lane,3,2555,1578,17370.84042504713
Bromley-by-Bow,Woodford,1,2555,706,11366.946985303173
Bromley-by-Bow,Woodside Park,0,2555,745,22323.453079691255
Brondesbury,Acton Central,87,1977,750,6439.2556257849665
Brondesbury,Barking,2,1977,7004,23077.989460100158
Brondesbury,Blackhorse Road,0,1977,2955,12610.532430385829
Brondesbury,Brondesbury Park,29,1977,895,742.1707503603903
Brondesbury,Bruce Grove,0,1977,350,15201.985251271768
Brondesbury,Bush Hill Park,0,1977,176,20725.75447028461
Brondesbury,Caledonian Road & Barnsbury,38,1977,1668,7592.84113019682
Brondesbury,Camden Road,83,1977,3784,5828.289668424214
Brondesbury,Canonbury,12,1977,846,9387.536804026953
Brondesbury,Chingford,0,1977,237,20976.299363690574
Brondesbury,Clapham Junction,69,1977,4969,13605.437277949666
Brondesbury,Crouch Hill,11,1977,404,6954.01499402764
Brondesbury,Crystal Palace,0,1977,499,24637.99187303762
Brondesbury,Dalston Junction,0,1977,1289,10751.386409105691
Brondesbury,Dalston Kingsland,36,1977,2091,10568.70421833998
Brondesbury,Denmark Hill,0,1977,2612,19798.339382951286
Brondesbury,Edmonton Green,0,1977,783,18813.77671253752
Brondesbury,Enfield Town,0,1977,749,22132.617829744544
Brondesbury,Finchley Road & Frognal,18,1977,1529,1479.8595522856401
Brondesbury,Gospel Oak,96,1977,2025,3838.9162024096713
Brondesbury,Gunnersbury,180,1977,4775,8608.56661581804
Brondesbury,Hackney Central,26,1977,2440,11858.440318646954
Brondesbury,Hackney Wick,12,1977,1263,14237.36211613624
Brondesbury,Haggerston,4,1977,1184,11559.396905216307
Brondesbury,Hampstead Heath,148,1977,2792,2900.3710998381994
Brondesbury,Harlesden,3,1977,1668,4518.098251295722
Brondesbury,Harringay Green Lanes,6,1977,544,8460.62568154369
Brondesbury,Harrow & Wealdstone,0,1977,1335,13182.61520350501
Brondesbury,Highbury & Islington,80,1977,25385,8406.43057109773
Brondesbury,Homerton,15,1977,1998,12894.030039387744
Brondesbury,Hoxton,4,1977,2181,12393.978484340349
Brondesbury,Imperial Wharf,92,1977,2049,11401.709495879499
Brondesbury,Kensal Rise,46,1977,1376,1744.6801295155392
Brondesbury,Kensington,85,1977,2252,8278.874526621888
Brondesbury,Kentish Town West,6,1977,1128,4930.058688098854
Brondesbury,Kenton,0,1977,768,11401.961032646375
Brondesbury,Kew Gardens,18,1977,792,10388.789094169666
Brondesbury,Leyton Midland Road,1,1977,445,15815.1686481887
Brondesbury,Leytonstone High Road,1,1977,314,17029.267292782013
Brondesbury,North Wembley,0,1977,365,9079.233657309946
Brondesbury,Peckham Rye,0,1977,1070,18462.752451204247
Brondesbury,Richmond,137,1977,5397,12556.909329908147
Brondesbury,Shepherd's Bush,135,1977,9890,7280.157352578119
Brondesbury,Shoreditch High Street,4,1977,7558,13469.22281601707
Brondesbury,Silver Street,0,1977,953,17615.33269972407
Brondesbury,South Acton,111,1977,975,7591.752404361337
Brondesbury,South Tottenham,2,1977,552,10319.419264885346
Brondesbury,Stonebridge Park,0,1977,729,6013.037466528178
Brondesbury,Stratford,41,1977,55954,15810.281002501039
Brondesbury,Upper Holloway,14,1977,898,5739.113268875701
Brondesbury,Walthamstow Queens Road,4,1977,1267,14033.205638718358
Brondesbury,Wanstead Park,0,1977,416,18948.56498775421
Brondesbury,Watford Junction,3,1977,1367,23305.966206442125
Brondesbury,Wembley Central,0,1977,1327,7731.128683027511
Brondesbury,West Brompton,83,1977,5859,9824.54480280009
Brondesbury,West Hampstead,182,1977,5856,849.2153695446185
Brondesbury,White Hart Lane,0,1977,641,16415.412480728774
Brondesbury,Whitechapel,1,1977,17633,13017.852647251584
Brondesbury,Willesden Junction,51,1977,4165,3373.8842511259963
